device,temperature,humidity,encTemperature,encHumidity,totalDevicesPowerValue,hour,ac1,ac2,ac3,battery,nonce,signature
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,35,32,527387869926689370517284780918845734644272621590263138357836058503706940370914061582142313787866690956383704694446212366824784431225373357226066602573826056992436035795696385942838643599580561251617126938581269964267359545021621207062269105721054061189488365423641577461626102370410809730563649202270378434167477075788594695987591036750966426431235159572804449042684699629414272608650317467585665741872237362787311477263839103874678888876522032838396656270836715267701053038249931124357359791751438777470122641858510932524988194694873740574976970695969219397300620222524125998882614482154719033397722510513630577707304743874484419252628844531550477425423836663398362201978514625174608521013678157411764820577326194035181636987026123779568626139211426088377108729506556363229075783277294360579717654139799486364538617950224580998196306437804797646873798927442364712759985102455500512449677747475262602889502808359767420432214888432287031460211251965881284849025650824260299224477209358309977911200858541265627247928874044552004021480609512017056009135271115088668429223368116430211417740075616232097846849054308885456692567915180760072307933489860222684514498510730634045646436358406911945321091544767757298964348990530350595785610135,471702327792343405626266385545570878127275620706172191815895857954792366057789425579622858818572138283844256034885479001897336781216499453524644084914125121687827369422085609664270702301720087812008233861484562760571168128407832565319042812030914226553799417586095776911819805510983251138555672200814198136683766335121236593963848709041663733843289856635906678830572678713096107851599863637125126522099791091020924207359125037264700206960836816695768514106353367283286203452401054889130568396484089654813920736914174682826874597941425003599652640120195012744946798357195856963832934141470278331035010212879197027795589581428181349951198631879057258069869460868158842705228299944444476912038435214245439117323279919032310552114004516859191306883695715689269673281327100354342742517147635883118456748963903542065801875484303528699857192758942846172891515711990586337262011606228709539452092985795755184023334007943016077771315353503403445408627820326642839222817785209368664959900253812442172598851383850653273878176898922486463183819013935010700574588921000917901601016214797122351718786158603129573532096493496529794717055515927539483412133425739656987470902609950258583829301730014371997522137357091788991162504246172593595827557234,13,9,5,4,4,74,1,"0x84eae3cf00757660a7ffd0ea23cead4dd412e0b40e8c7a13857d29f69a3ad4f04d09898b1d2f0486f22aaaf87b4256a7112b96aa5d9fa8952f223200ea4003c01c"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,37,38,59782705803034614753811907663773077786088737833052265397681810894654022059268761615642356206196946625200426078127365188589617511803271254778194842395875538817484694421759337922984376290844017755313852850117115494078644208240717296766501154035891654925084439677385538672994830080339194018741481462179782453405990052183966303874146502649321681355461190087301370937047862452754636364577419789621911741615581396729423918338281893823897854962556911874452807010907901541033658477903515805418603579489088370831946627206679823319920176795710880370851546833864253487317392611776830668201210061398057880426471565595972539289198612681002873965867739123213737620188081526360981827490860516351870527781414080302735382122976684204849772180145443162672870284550786627812970199493356933930008295857586149052249310285138594320073917216645159397364875710520944208226280112975155606747223888326950964886734308514118078146154676836966056775742066902932288472294553844670377199914836847758291151402215169688618580988663896923917742723736255455724626380040346133594257263407672580645851404393122307316541322744653672636520968699220940938475949564046087495076249136664370896361763625664383595212086771806403378437702712409195403752802820757255777025132130,615482844056526663875163733133641819023903031744652529422511101665793927590964126144613195413144038654279832138401334518550827871542868347385648400757315185658566999056239402809216791893823192371388221868690671821473362730846244962595667017987346867007196927887535436106953206962517808705290025545727801385630231216599084164299057826398896970111923224582404599332737278608811222313832468589126515840890359095142091959014196946856053509545591755801677011649043423107959541734726188391481574882264291022665358572149544568548351210939455105135822580257210789142662708373648852894189852617199382703049659313494952766331192165692952301141817095134467937622748328273923484139201238089586601494010062222771106697083771006624371719701375658882430565843201223363294326100061237605367915394318322285543411095368918863229568458706723585764587593476114036719709598208861422403335852078813542902436381420090040534216318417467671245774324705646955200190561055889942711405711371503529399804682250722342591854760697245956181593012339982682204562767434875737063350932905134213821498074906346450553488207023962511488114930966510553138379936055958428086446974944035151250979386546454796570971652393651736861609213081019696861393581172004361262944089894,5,10,2,1,2,36,2,"0x21d9d65fa3d3f4fa9b6e9c85f5d3bc4a7d8f036981af7330b064e6f91fe61b866e731a84c9c1141fd3ca12602143a02fd5f55a667b41550a1e937bd75be7c4a91b"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,36,30,428656117913424733551864763558853212271011183689655117895012359924281742422020673702752375528175469987902757347077960535615495624636483385593677548548903976726343855514651064788767728133405498775093688434002697490474727855637374339126506294049450901192189430109026407411012482578894242530109203677985201857693074148995690818812122996855881412815696767228016281876680359406069332221446381934713380912656943032579926419672131589662837768762769993211038068611565512338874362550208894679704932625361409713373951047666752730778431649906276996863721957159223845274676101648506542141280426025889123182796557745405451226273774319789115329648158281920007750816312468033613071668654695542847511645260832072302536663549708861672772548319971437126897065440934034621205357383113775650782303163104489078699431713038072742341461950014129014269929571222210889115262274083513957320132902946124532287496302997495434798082649674493445888444109664942593495313960489666322096638270684349387603004574128124730801437035562260947667981396652026742949270899073764282209843441896983366549476189422037691797692910275688982531528032125941536230903815542265098635928744446725468782738323347485910628197489375990188380099403185483493377781521746967256539336644066,666268420632549870472826903869902735474338411595944743577517426980513877538784885307547204586829271548577348006165096108189919030184156564881456539584386398938221416547602787960622859466529753123828353723634928543109257581022030135902901671965654277803451452872422847202887018203511680728111683757457166010305714442192802760864522190245457579607503109245392854283258235350939616600718230342574968917952287419461371214778811053036972249185047132727905965211505068894660407618883677464003556046494860614439357931973703484981280554653144635772783634564478581357300873562723873470639844848341195190470752515694281409627970216381689616214747603719307812577075243615379586867333525794806232314837421190861429220404451350989933694982727811823630782361948252217225069125253652992730482931671275821431993133855878426137467642405916966686188056386945909651027489014219039426018989192418140739941635988280309182625352362357010512198394265769771544373804591576763302143122238069039690974328133872229842586524717907589378306642479649132909288189302482793403125440837297800560677274928763595504294015945953862557831024525224702964593241868657181158776750314282982842300461873636631048036062662425358714044363509109625616747871377292777144464920160,6,11,3,3,0,98,3,"0xeb7c599fc4c74791ce8668c4f11f204ccf16823a72f713122995aa48d03d9e680b67a68f4ad38e48b0431e0509ec7c8f9a40f18bf0b9aedfbff518399bf90f701b"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,37,40,481979606105332021536678155266801217747501771474024043028942934986228630469252955395432542967291068789072017566976653277461745894408548258851054265392366575007426163871511841705886223215717659351098127673511852428905787240049091231314513595064405352003398192418807520363444531712038666229948538709548531353394840896999571396543163695979271721367883084748991158947514859423749466256139847552188041233479585499007495425977414604248978008581264529618089701153882152767666659755615511056943767566732585067407595420460175617669089845956975077956152450136141744287753528082470521062026120843034924626946352254594091532003118515198653636046813201359843734272058915501378967345096490840513168739800926506318417052616887114163245136284900954699510385206835602975978233270652671224295626556451911505614294882081969482498543731915045637830146705066998563197755835547647487851846249293200404710961796456382424507952405789634025565432230674542338255540585989421225855717041979724637578741169754608425049733848386048710279907900156618726916517582467720695420925500376959336358030989695961041567833139269477764213567927261879880392474629897984639818736215863529667359909921353775128979781645064438271220608552928765846955317038445418879181314463457,209271810890691959279749320286286341257581517369577277031378255831037823000561522224127631349514616490414808930422178239925872251322069656800079500415699854632678660111409609971895230538860276737753611532268209577600819846336598025315047298947174653689249603276159006892765385646786414944378416737424601045860483012583405303601076942431665537926408371753997414054280876937974701657964769028641068957580450043379110624659742129170292517317620704386168243728066142396436130908322704369542232490124067360898136333722541130078837194996463754824040281342149015260006865597130401897526960412547737532375741516453974565855635963162603833413375410498145664089314612842199858847700393076821695325636125406650186872504800128079205655319492760207731174155587716229338831399876909420369767195201498810382519417820636947444854090907422389155609642002469467961185739907613041588487027624524425331826875326440917705505612378895753042544262085347808815231076959512082602364577314124699475233758589395190489251932174485128371201738052389247213787502908708369056619867451554173536131641324451028038553706509830901996901250665834133960713494669109499875356011954025774435587281065551473509028243179762836642029122019670085692712674181435478719355844267,6,12,4,2,0,70,4,"0x9be99df1abc1eac4f341191ddc27eb6803d3a176ddfa8c3c41fd56c85e71744372481407d5610a354d0310715a856d6e004dd38064d8904d0b82d762234cb9491b"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,36,30,750842418543155748616639624849218424241198286564263112710610376607352312569860459492066185287865257399097817830568432145452752003706717194234992558280245493445372444398536875319029304680722338612307284214454411515488340015239772661712641488586025976668157302078079764003095842157301033625536112221838761155542681361595020281213889409190791291915978993040830457415239852469399211011576135630412980892703990175858303061041279405059348268647599073909883269685722097821312517038968449226114088516019616945633115664453305962201710432565170304618042636069486584730048455396119624677547495014363638562549213880044065754918407650495028246705839353664327566473451308213619443761526201678735931825218368061006061367057532765221059008162635487977509237793011662520459332205338019941175867483153579185559330335174182337442513600737017403597447325258629431273245803953801086502402550285183827454673752538541626947135501785977573545087385990115617023898188533074077029467185042395338360107221988054121999230230630843778281638345895145559297407901839258173779102876651787854199384805110324699319865947515228129954681413304208990024594050115172360052931348538007191581364897866720459064042115027906833195966643327280033594647750593852755078395998995,41110188507871655765480318580371497361231607822462558525826780411421840550710594461973983446856297072840488853081300237230590558980717357874100933350626765973824607353544166622650626535399473692717221510555078487650926535343404183783153876471944856828988531938286768881868651763746720126866756172142472799796864058525543677625791235616175346269643959389641567577801226386588090460571714158016714765625594488393941431905131909057745484964326401330441805380971424373525265540886037685197530863143043723958383806140258748036593800234728417715836042436351059019944132397999723330655345688560100349753367654896803252313658939574132051165827071019128872952342957316077536201051241967182790332801837906186683960884831916292871869434998932900756506938476124765402906578718707853554045178997993335032893833777295108527788240110789776363881127431587998794556032411569413959271581129207898374087797921826786056495394903320684336617190891019213730140694848011382053130518241282702216360644204485557007084134023952878959807137483522338913769433128059367005830915633295633487847478925052446568374810272028308646988283717467859321850047237303691801941514284844274175460171597114826124998908111450618191039328308504094934296073720519207107614525421,7,13,2,3,2,79,5,"0xce3daf248ba91095e34e0baa9181e780adad8e2e8a0195928f2f72b7443cdc7e5d74ed2a59a16657c3222c79606d89aab315715ad414557321a4e468f4587ec31c"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,36,39,387136927675476421393254190081652003317802187559414120478702038321245017586365723706248795712470585423076122701393324006523502459054912036913957521279128887539372864310055517825533408491553951547208819117218724639251061986724925904961169351686529408702616033151988393857328660025515905211283226852389208605902361801961375065937313806788601997563814302692869721240002819142721411737353338845931434011163103575006825512290102897255514662749475509794621762036609499390394088958878702007742212104238638192429059457662432483649649514394449986882938854691619065647336648902928867750103988256269914180017630511082247198410856391031511412476243536797602339577021025056620038825881039854511985955296572091810799055805182947803724468599767089874922028961942284813144578716823422201347518597511540060194431744051583049447806493946769159737079934794009686266334610769466963891086871289337273154629266571682108870911403592820961176141451158292957581377469591810455364203583030197191562466767559517420863204006608202052507218867304225885526524289772440170445015419262719439796479465232967337684548838981609672214172993092507859811730982104264874057680745518378053213937557805279949990039119796155366866049737463064730720689983381292998618000906035,567285636981523469249738255868994314408836396745471285916515467613326022978333485036853591557479792013406811403397336509250234390393087103635994361328684247192797880567594251207161537250343332388453760695517495326012637387288898268053559921045366383131751467367484615674478706190675819323614912994258166417398666901520411761367015017238687414559513216401419026623675121765092763914336110249174983287469562160719416491461546012644976025783395070567402251579198762588005612002022840645724476322957334528550857263591154800074481592727175149603972852082393627439458287426158451622481397862306114698989222371334980345460601951214905442806627389289252504697571078858489217569581329768234287065778933891381212867124117449157471539666126736569235429141622089460940363204381162197467319685841634512420220298635202245386463215791084607776468882974996573565799790992456883947361635938240059496807282086172431606438492928405817258476597308687622267763357021829247263777520887946338972348706666751232374741127567418309889090707490916410677310095588239409678333145891337818477744137209053587931464974966785010596381167671817453279045929823087289894036604032326877799977409959982433317529832543356606460968043412329398193728330638313913032579843897,12,14,4,5,3,95,6,"0xb0829ce60facc75fc37efdbef8cb3c358a07bebc8d3aaf22e3b5aa38cf8f8a4c6bc39bf607e65b527f638e8a31968e56428b9974b2c1a7793168fc9f2419e5fe1c"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,37,35,221917110834885017016449878631649475934517860161786719528595631601452390119578148700501306241328605369791658413176755060163634108711606708597931487976594809217818995558693014759471707195654748339038853958548109085500145313217914482594165214891429163032044764935399464168410069591386082360366009852918431509871405926808169085618084307299816841345288071796519441730492676363550163816733580487437975240909218435076806606991386975346751580454100523066735894106765894530538171579594868934449355175979001569143227999758637505271102976021025010852533064877418732670143532401018931695857266467255198843366572141188604739248627098426328323035380500978412948463955697050572825274329843295423124289409410674971558217688157679962356771670078455542529096359240098919847208370300125958282768053017684117636649523770084301510397459770566094856092681380846413950304747561683286474775193192446836964008611366733848234005345427600965691632296155008387012845721891384736652517700204064129454153199704186985049744594053161607301815142512374918838831627210678677014601168230474251211283725223650563474842831224810202848609750734492396914345744410062660303298699403564107376205512638914120313722632961276864132430213177069342985196748579113785203892154482,2706295590321684284670159037870250829582681666976683471300159692481953442209057509996066164711156703672323332047134504259928829934421923339216348815986616400420428509820531084027583240873912957771113044845753749715801080404642693760962794112110846563754193416797848684847930549077621866413255302369336912984360194872614359646211590675978538150910904115987368631109477931860121752266167902871645719145847830558213851539419514303346559640812392293811665419775372619503903295055557955328474699578606441031890138677480037381206978359098424742758253219640696409373286031027273667870050883010663813748237787775367857718355510119100616079405981882319370678350181991873632282403153125372572477939955898991357457902386230372596218053525534483573387423003835069410416469406310797951939151312581311070556206678776446098892675188748778301427291225654824587686296480000722898178420673620751325620964258630408432977429715790899058906232568424130824856424389107870790209426026309631379636105233208327480663030274173399058892126444318041217555639559601126441769222005765050579957279189256258824001793674185118820989709724548662525557899626226526838321104357420338386501061835420922039942770840010029648871010077609999989746254996710701336092460366,5,15,1,2,2,96,7,"0x2930be5e82fe6d70dbd00d67e10e2164f8fa97e06cb950548b40072197e0d7441bfec74cc47d1ca56c34ec8d8d50c0bf69599aaec1b213229729d36c8baeadd11b"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,38,38,283084719722793254022729828758835821068276141947647296947282331156689958458489887951199737841988551040259648901256844509938295549992766344956746911606973324936259086046712950282457370566051357343409056747371581605920813101106895401768726016092685015556550644444157785741940415691503044685787582783385931453789240873952429257717160166958305562140173016686709642089032557766697463823098248564413182598237475137499607038769381726569992387523260221963678027053526274538804411239073567101185072141045817273361507645038088306550603638932151240104880166463928097900592265549975009400391141520078949524848142300954672684571405086737010775848487359994207651694859812039149831019308223079600319123332051447114004576186606954780739437380358862360410601350796481161925390286825130453648524779280609888939020509062918416859074260139604180852307412004965927847413624887422187870931776953347643530563700167783714842306032541714610770400496096101500996638158325540801238905580067858723199589478697417872014963853576821895426879298312844574168998005926530810168718886973579963467628134385848236500307953912052572549669877796999578467427154769784067794284360316443386723374864377861736460023577049838838603329573902382267994852842028262446795861172664,99406904444848428346797905293497273419048894116162646336732096043099167233636734805133637695834372000280410345932361279019340035818679175359087020380188398593892372565091231240329719205759317193243537338303881248837637600085562456620948560675001702569743709711365218813985973087085541165274675450229440899252193550680687400349202705377927360180686531067623335013952962239995612170966937357834521920617904987725177129339757832941235770395735665150959709461194899293025745325631790752486248887207239042554217746362347639018436296184649444533412415345232318397402648580736683473854403848291682350481306893336761020455792968292774595944166566303766836693755001388774128039536451974879542477707872121412317103120584516487504308994300326252521278894737019666707704315363997779655334685284587689349090051063638171051839047982768946869538666992907050921876320931955956769036382830275458098863075607961093212340218869194473773458857415212785220048777361319995236568577674918096175006034209511965722366953661146181514964277249887204964334750304639617561343138340912501394473984085047478217256803755800082488081733390891614054642316592732041407952144102641493141295660666138229819276899968560880315621156379389370220330659410549873761282221984,7,16,4,2,1,62,8,"0x8151c9975f6f04ece4bf10cc303969829c9ac82f04a02b7a6d2f1fa266c3d93835d273ff8079d6872b408562dcd41953cc5cb845029e5e6d22dd6938d418aa501c"
0x18c78dc0d764c05F83EBb4289c1d78D7f00DdDa6,37,35,32925728390198388669624265003672338574751404263066632930923240882559717710324803562575152357010141344757728207817814975723934432434220182141985342174879900559925372027471427182181144829258178303171815315561062434717141115573178142314087684123775094479403268300684147440174468544464649382126655149628412176101380644098356805409875303078991882631996350349541665307880627229785912894402707215797656909926536754773516782858110052987013635865242984096385955706212522214477248200994552453846931177961800073241192699866605270069031074433139551534739940363336036953584561014164063000774512564821322526926407633371669611034984133155272943644891549975424097782954271091848153608197534678948816820098061024185740157352625203258542306390540421901607199540418160788130291744782872241694528834299920046639969356689252452944735053913775821309112326116532549193842859448454934208887148093912243742709724605745585552352088279530272022249365860754681133018611588300337057389589688354008340582758687294211857989924852919394963148119335888251502391688426323327417492488907218966787119004864877368159957424846829945244427516402441556588097464783622729174506083525807126263549117872250812441452426220283854962153904816551213095165179222380147882743321235,304666027394329581207749374839998749055525999059633018057436984824779841849925647129298356684621333801279832160267695991955053521798033032264978039137093581719793688280159594483525025789398838373800232596515533022149613004314310849972359656922607724876944730165106296669578930968072323792603115795811222339372267566418580210471184714605990067543685595742761016022228229149013595183796326471144826681535839273084906120999814285793212204888749469459057011415402036985113814966806579820591304972813157507773570752215717886816973905310057097779200830051736219662698281882515406608269921545109038645140925557613980098066004035779825781609996393480692879813454577304560402685510134587715863556035006775716818137484063738426828962705239120622420033208684601776329144527223183705719128292524522289637006461503521918031559474522108281571594905938739513903595440951581619017586491278608071471660071674541368861354516991001883624379168970540022948521051640148079741166404981796215298318893038255888168477932788072720358122701585797924767877487242244479499060715041800416404788174316538345718620495504532329898064383792313229595587626314791199514585326169907902321498847095656131097294665857020526231954957142558700084694065557715720707968384106,8,17,0,5,3,53,9,"0x0f5a5498329b73b0dfd678bce94923533c8981d4c4675da31a86a084db85bbee230d5cd946ed123856f95020a37926af2472cb9861d3b8aa6c3aaef318ad2e671b"
0x745954C9943E24F4Bd06175fdEAeA165Cc58943c,37,38,453111716266379439489891597277337513442943159316425843627075430841904082336803149570856185579073119579409434309808500171644432432766083012283163599831074242797562337054543986841832127140198512437445770197636212126219652886358991600033513422279963511477092423455877430129269615202151064120275844201889639796364248554396339547298485419640080334327700543713150738150568726608181900373025258312872283106100012571596620364502592340257764310658115736356828854447130291820238576613601740450999455508202435703848392572701447660927245675557253069841196416216682091717828463436197101603148329015538356513903068503782385371480979377514173920367884779494003372598234343569275467129127340953938922198857795412296623239294892362753997110191237480575136681779319151088970681208162898187818703547702776376590331706953526640564379868960411666158334737453400378533172296495169040668634966659096097484892413532402172203873148503593972349764908391117045635655699774341072931996181356690219389002048060789978953273763772416277303813721070359173016696448640303782002498979731478066256566756828716326425574776306082392732801200948383450237222219199353220474371812942721480852645281672894800594999746660370873036766669034967297710444764891066262451769547312,16559461415649368480509162663375022107035218683822566604666369928807558268126135250143077367321159090867710404321359144891850353240199308320119275530172703081160629636888321403085973951459646701730718296334032762952994000751357537099687360241195649607870565439199906405937844242542439328345050338986638128035493965037434846290232409014222145060694216039092696315684735186336670566057171590917248854568104823408917385467627690538156636715917920162765374147817089925293057849449856200653459862464728076081237877649599935359104351114662430200181842122091334046850485724699590485247301938832590590538576733328358586849126527612724307760251230824434819450587025580943982987388937545157431713890149519427854886015516123397615922270618024589158915668896082755772533375748535115639746248730253921021197176943388917541174769591412217582358990102687692010473187875074946755665242125394931223485830565067950676618253566543261998863889074545252715918876445871490404018708445483021705315624961793307015434831367307905109112166671767136674730316662067611571351477400323288319434640129601693943907525200392449106803547443078313813636420160455083824314054224353109279966091822551356217625190782017160585993346189968744634913203684886248968133738196,0,8,0,0,0,60,0,"0x8a4ff714b6e559c3a0156f677ddd32c7009d7a0c2db3d76ce83257fd523a6d192278c65fed0cc53d117b8db3bfc26450a710c420f8d2b353c2ce9adda876b1d51b"
0x745954C9943E24F4Bd06175fdEAeA165Cc58943c,37,33,566855129244763362402220629699264327189237312235259254196075670234335890666389018498292113821224271523265653864465641865501234366202504723964829013742619567018530061444068578610517395597364904193607907411501791560093295204389487784266290838970698003286962585061377264550561624720474018147965275607183535992743529852377079051062736118497422001658977173296263376796485570281107566349971745807197277689597365014737416254815041630613898307212376976793651697317737493110628941760886872254781205248110555364676197156714680859389946050327942987847591938126689105683196135697483030788116808617474630060357198396542847668393688096903788407699545030733403639191829344739402377676965911861265877976292597608304614636732019139018198661276133880778211154442391898425394383295576195984494487019665079422640753541670267370650087551127066140046307774661557015424370913856216953575920582801969399295550999117660800795496116571018095846332366743417976104010380883206652262824716413123945350187721063550476924537831509428465402684949460745846802836685760673629758742987996733429734142407406788653082425736195694571828898983890412482582341501518209473287606597175540386913502464951499808803346848328244548864078994649245168430830894979699718910323856354,796874814624369163794363299431003449848318391172411355778328074474635030238777157710500947655340360030478085158878335161855479137421216300835754516637639748637130588558031083329957082140317317423109346780416160765838207072074205595926457270745389126957879469749130273334277290204334042444164391114061323290780406086598484123673256208828970975896041647670249055206193402116158916051172375785206583046131303062307812433338364481952267153597403196708584585762732479612096972447647180512614315526803955507515784205778766176415534408134629693855467950913268958213920084562718587893484397740306240663235565431286965050272064516246069933047874818025039715705752790862586861768851580695300609209613341338683163196793070950502759127895587348925055185685250961773666161446269341778500616140765127632003065060997985437711078613990131399843727346541652704549631065420831553862643431113863513626178433015005013569110439572165147427305464329591218104342597527067730366664900345062932948953746705505863445576732884090919046755695676289469392933368493617913022415331971919621968786961183587386927943740129623161129113624695487180942422114693568389674638295567997920286495681210621756528940110951450109708668194774505741628963764678857553835203457415,5,9,1,0,4,38,1,"0x3045330cabb82134e437b21ef8fe85666bff5c7f12f764193563947e7bc35e860048a72e4c8043ad107b4cd2e379f13123dc57474bff7bad96cac4c50cb2cf621b"
0x745954C9943E24F4Bd06175fdEAeA165Cc58943c,37,36,411534547596141560675232113620143072496811847613619405055793698990323230048258987454718842496679848266641453069129515941526614691132828862164170474936457628913138957493594638269125621544439444473623315409355081723811481140974763763891689643719019971843279064451076856885549491595233244459332173261163945512109829737614331962865613717923663774684845299942532685404503489924690325451227111806273922078566658731040173385405430318484453450184068918087772290783789751505610254505465455835383853523461297507192321729605415528513210481350985219544912287228438861047020849036644044771108175336545769508539819929718207651903413945905514351343841337148608230440605164545066335165868433507542914627555176152691269574935194112825285517753538475993491672412461446902939582478549033144680600635141297589677672158970467086690118671851669365290594070386669678182051581721850768642691350315381039455874895162465947690029297571655865285821176829921286787997923675519366495173881035739976841935980197810751632774804026958602825512801766243103285490306220128716522194162117906893569012204563197783341446066180388113373455736192501480665215033278918828103675639380826038736331934894795488192081686719276062848861927817753983499915753428287115555463740449,341933932393359049872281360152504217570740802435232454582020440472111968770617388929198924858071992503260731200651611677156189705284122484634978879346452877824331301256331641041022714725644292685679370624048692948715922884615580216820127685404006651552374506586606921847558166367871112631575856918897365083497267312051678882470164299487238641809216463929675323733180228988168307462057547393847135007142901210769460034884941012451831454658189619438127195149176037442573562622965870377929759123133708906024291184290967838196148620485728995163099351853022505460203426373369360756221235964040178618460652414778613405301241269075767392318902946135566177140973704937635007418923741853033943057831040007620503659051401863943306358425653247186195537751316101265630900396203563471624264189426457193272425605730898538643225476862681962075205794132694401431085679481480962744375100098074515001401574271730779362272996317182350915081891109836243930967941977252820021334983441567058824738896840975108976765420574819209318253511413050825783739704377767801809238389771990243725505584947326540338586004787049359694889406110333783060929562374162000201330676691634602448886239439362056715496269006801720662876149817779696288665426789117508125060309117,8,10,1,5,2,30,2,"0x052b8681e5266ef7479b2e20323e375270d797447dfd081153997c311fe0d407034d217b84a224c70e260fc5c226c2f8d6b7d822da0df7b78b3e1899183a1e911b"
0x745954C9943E24F4Bd06175fdEAeA165Cc58943c,39,37,534777892057162481425429445602239176089293232824582927417866008863776834356266389674385333332929667096436729227353647059803486865489689292155144042792021909012510342765731457143982564943948185435252001546420816923938733826022767679252629051649354103208075939024317706917521388430782263421553679195496120464204699200747881894639952833802510143211361582738272576692925595970961245300715707441154087299385307626090709090405846467836327598116656492897881083216529311856266946606261807156703815761371931335623113018508295804753163085614131001498605375810302715259884575701923359099311855266136066872233222582937919852160947011717471477842697637225647037731927036363858998043756309437009482441224037205045643670402740946866483395262301145516070090642349226169812281473128951276746337493767453486521142488864447850036062187397611097617711170103469570278336648095955878822460643967022702330759548568941953806878023840447209016101991717488036719128519909712298733553432900269491831835083192138954928281151501311652751767385196361639721344085873918277861446498337181170282375139251780207257318761085795352683841965035418111448167788977388172737877017910078430666270897545327786165125587962398913213570377133610708495482801937281769875728177558,435681811939026417822719053578033256437735872130194663360884715418497200226812180647021508286148740727688284944458521388738946956166604064108008794103337435548421586477437292656355880456800655200260856012333214244360936672605433871950797383648399243000832944562360943394477106973428291258884088049358717303692915518762563538215591654365157214331627371163249880647587339271911052222010193354404718656020004963258857538720510913213197728080140624721245740324236617411256058814962535594739163572797020208479511229348731336170587804218907811080047406625385142090378993524510942445999034076583752484841056676375714292387840270516113311191573120977919528156381296178115792994108679088645127970524322647530641460548924030153608097081754960269888419669848268529013106831065369354587542141929434606210928970235242835479267134485997572448190804134804172651551421397053971961643281506016840657877344478601068769735089152134677280030673096437171195436063202501077967998995763738865264449134871033458976117434606885782688599183716059608717352232145713912536061198224169654235252757425831750323945487733759815898871380163739206942281677475707067625454618686627188192276058856659871591447606392978401583103475295419767544047898925110445344400840615,8,11,2,1,5,52,3,"0xa325cfb826606c13b431475beafb5b06dd4137247bf88341cb445bd5a8d8e01e21cf5ea44eac717f94efe61f8b67b8710e2aa148ea58480c7d000e98507969961c"
0x745954C9943E24F4Bd06175fdEAeA165Cc58943c,37,37,703973068014515176835418703415637960745487512886810193076330827805387001462625050814613058501238032928441569193974700686830242093201463359531426763079669524164704553199783588212607432457406481046206696134900654998113619530708870206457624507745962984162205271335027589717057295863777820186892448577362264612874231802863454206146635685240241836664145917526070359651747537924633763602281588094378878968255440765770892090138368417459042873323292176210932859681345323747742070273235820802900807819075927881677828662498452697928555888794250958257100625051232547930703992741106225101582392351277888490349300918655661564067157970187197974599995167933591399987468935592655002753435874210765419019940111530776460718055091464513793520875061953562867916472312303978603314522219887240472778240211636922912402096742808920120724388899874227420711147229935350163515018910718160377418361924233298840479570884480058490527618212201244408249330029430714309707453077845678284502671675491589829397233848406626704938697312891005698130055932694146618008434501847090381942045056242717834036484755209287758210244691014256923840860048606073657310286000483151463538219609492666370558593110432335709754502378041634787161943784386653002235254342217724679067776189,196807210867171128279254657217635039842094686722457103439137598267870035207214985706082742096271217929606573215346776042878068530639792920445854211968699461964533381540754573305961772845447101077620677049926859564564963231570990241653893215159098281322604305056121401331196903298078759831746599630971123241892367233418511236305675388628055405109832839542510815248480943786095753069504014543149735679632530233287622926412609822568871708454353646272100237130510627607361912646264201522856871955113168524237294739353548600809710387910169519482497926990282663552769885137478366543740111158904933767997043387582085428136148125905799927043344257470469151568510687722928702279703893510938792240775736379194372403856188016202442214008056275262228384890380251490852486835778581744223080043954454365992163787781994828285626393339335667273460450858235016241792533013642120578124962777333297822124250182353812817859835746021034912016726889390159182608986908782869767045014188200722961005009714484459403953660464774159241297053841799219616817375413635938957921461860114515633296035095799278310119219812768146106279668201416477786816829023330989537692564158501572469734193132873054568917171161302974949838375473247983426664132162861884180198495647,5,12,4,1,0,32,4,"0xe85a6e360eb5daa4d30a8a5c92a63593919e4c992722b751ff2587917918fd5c3dfcddb33cf706a279aca6f2a92fd6bf6e9b1991d116b7dd6cdafa99c02e6d5c1b"
