device,temperature,humidity,encTemperature,encHumidity,totalDevicesPowerValue,hour,ac1,ac2,ac3,battery,nonce,signature
0x80Fd8b88949842307c751b389C732225c6Ab7596,35,38,333844172523187988424751879656597618431920498454926471176835489055903069939218950532173838235958690779995338695583363110640319735510289565579710991646651434991360072163667506652393306148679540063054155294895403304678592355745932962708452125622558415667343821895526894613484513711493702004556477978115085414322771850560624128473217546187594652563096463426053324391715655444357669316552146568759094471388003637270461399951795492508412807996118894298736578215730865977094643756089346129080445240256259313880267382521432948630864726345687117377912581847065910279957119523838274802523565074830738506722092608932198014529180855435698125634150386898970192719172695055057496976289759868260738469966686605373242089306881368703611160768100635880765862584359874408114736999141707524739530361057378600367203638016925856880410788787069885051088193589890743262566514665165080835457559164452270506178152865786774063354553194096933936765711283231584345876878816779727831475233459061866689643835723016056970281499700372615286262153674015317411660133396855558348775727585852041544272279682920587183388775120165227238820776473123799084590477212330699240042615297586241663656603000609844244061387560105617761673485909182319118734741651339943364732783330,551039773757772809061580608760289373659133001583511040796391398806351522642134693836654727378843453131808742156839772548495939227614552688040593940664137644544338403452991137734394316047981038750855156932856037072959726432333562339301944632914397525600874350177307052889283807115082019008016198515449886610559806464691992778755771762855452338479398038790294658893664237610790260671782015672682874173713502069377076389586285551173470645582577529356744712940673935133006032305180634543604698737509437010552674498100419946821777385809887432189191183669525559061741099971541118938111701028293246895663562888167823691643458856080834966054817362889389757748476570660816484376938570955761125276725171553711331868030426537926720836442480171553196364339668000657454509658088426982080486142464906931824866254806840880862943759420800787408437692049406579045035599044862278519952152438806256442240527165746133619510542022065271562271035869304052848883373520295091721369883127193783880365555275831348880070504688373850505412023364930714417474197024005944068378985518228517314903620992615562312998351217277087700760442794267605690455123576495618572927703442870463145692888947512221221261610575039631052673804222633226873440022919530177094532993677,4,17,0,4,0,56,0,"0x8a54c782248da726e6bab91399cfadf370d5620f1d3fcea1049e1b5a1fae8aa5618c6e91bd0d8081841f6890bf1adf1518e56f604ea6131dc40dc98a82aabb661c"
0x558491e2aC02E4495927fBad19a6458BAB922648,35,39,303594837904756576567327668917200416587405597536923547862871346501592018559110419117280907104651663072587002155842615956425746883994103893569290322086404246297415189219094684277407150457920956843674069223386474145702791558116411849403088187476375717615112812497965652462473066531419054709450385021586526937952598312764114512694104186409922859056805475892201832321145193737057554416790926062596442960225610062692335666581712183534499585819087747000911343733438285456214175174869742991322501442923716175530653392106555046949598553445307968534150909849917142831360732666135310176871768243359064163924459573203172995911742045353789636333201315544742974866049462268244737142884506754540236739298028092291157725767505318183086703696785543890615902049344999319585406315640764615206899521810232469185948609541543727361761894922690449035536209984561760539105867115934696800839790344290141264533317581110914278133119186133657211227186300928372792994218816951651325764150938533621565619469346919215179530230369129309494391418980416107735912567489388549344075979011522181420974900098360599611184659435285367284194107816259275440910559534602330142251218217507569670006721718874682487086053916860264940332401932654773820409136938942908694133573762,165646666689310317010383180662596114171176956295568460578000431635915300288175576768620610024679761667091916663288452413287716144057685971531699232797574711390008634353888425898876044367592626349170668536027987526742861524841519321082321882473589378357726449343555185642221353395995451656235155053015450410390438939365605267542670611816709431439954722718049440214910408143341659843174605442548514097914124608356526594282985697015933212336600830024952000112128139751564267314410671344994150521501720840727278922586632532124401928930559064895890867995186404358686448927266618214683748301101676084916065258128743903298990285955034533596154859633926037471261764164264292466355209915133590623127395977584517884428113541503607450052693785902876306598187450806222781182569187333916340074611450555282812542502835640093834453986803256184272877236727610701744402143781076425041857678741899172932505091958779044686904595319362950305716686731975492798153247852319593624148517795959564865144433242642429745410780258862666302833053912781679413604218897365368679673088390113315868850237831731728265101398032805384061515359374818216975074360823394072986068967328907171616402658932852124042911430460303261489895846059412272597046958139115763602450852,10,8,3,2,5,91,0,"0xa1d15ce199e751a090d76f1745cce76baf8897d44b63f0bd1a3ac88d571668d9705ce30482bed147d9af7a24da516c43f1f98a8e9d9786e1944370e7b191660e1c"
0x558491e2aC02E4495927fBad19a6458BAB922648,34,34,284909912681796241527247070324627375311815478692467869920634864976921150482910119016796755196796063712505561716382506232885763099923281149687785654377317883237630271816205466354161091996620474591988386223039801488294023750801174094165107622830992891956917135707805894481702913828645475150360345891652681284646062021093954603995607493547530590890055825769936387724333515062382510009628258325287379300230490927843698618391892490022407555748781860483028188013458060124767475592519335885401100611782821761651965808130021212436701337731845526786236984242326022942429119033386781658516759458486465241524421554834854826128677593271893711262584508219646534493453325207311587263291147793341609802534335826385269157955816490549929918189524495609721595983746676882542456596022209819021769999827073055762596497515640754753063640938189960219633673917529945180419723016043327610739622740195155026067503996738034982738366277781641255093982659971459076931580515886366020983325058398207907785506718361050238200356541945712074022971197153862263799782376787454308649585969661599771202378312457972014653378655310357340581018265955147392263650284052822420417045088613144010046109916477992114966431161048094531701251984884654656868017622836117556660188410,540001785134046570908548844221797290170292998627824809148943788934279698285885482989980953050728719382171426451360981027656317083789495836830659602408821603094565114008684019878129639794819710276318600970612522594315136670500978442045285335887912090910507127423514831911164338757502196414445477973453663151641578936624615914008447831720997975904972490275816001851218568518139303798343244794472855981253313710683611755733308485501047900414556103103646170355397269154722388052264718705137487420122994336021750527040470229736170395158879808120053782780961677997827277220746787781052067481718826318903177468268537925130165704176103569547335017503089410590763539615090550258184725991263657303632352419580411221975694909817221716376434786768058791487692535871967383045924110449748877325885812201798546254526738427454945878003304483642351101101906818378593731781149090793636806331389624494607908969281828965051948137240218204820274288633211643421317753567202916456727471446180594245971692655365933012768507589296431597875119744533805609591126526675897583915362671296449589349138007355680557698369544421331672994912023357310139521519462675597124392229242829526205575904717253583496004114349665919358891347733963806768875523732714558546070018,10,9,0,5,5,31,0,"0x12a2a7912227b4fc67b4d69c9fd84f20feeed879c311cbfc5130fb81adacb5a3523b98e8b2b7fb6ffe525a7e96b471f7015f4a8a506953dccc88962109970fa41c"
0x558491e2aC02E4495927fBad19a6458BAB922648,34,37,454946652706283811129573102808478857551737880982161183253838673111315633811837237196590516798265078829958377356279692091111262518495321296585756514373595007989243763739531423075482659861852624012857184616344912766140442699618855557288914421888124478687678133338125057289611780765117204517380780552155095930857658284237237503536239275177477700087637535381698805813546791862563905687259269935184696786024916057811200828577037316936417966421434103536764286539155890571387140817319651695403609921033518506841934701344784865678672206145857124328433175970010299259162956837450455939215150092550035449130624766184934733197676126482380657329924260478303800368421686055528495683181567757882281885586746603657722828454747113507823978425105384901412594864417838518736972361309517031856657084739497676546563847954229731468327334522216938166826832204564360891343963875494985982160411721145679187461015420462028131073883244760648522811823635878978763348454204119554601650552585419143966750639852354361644173484322291552709846406086487981229372990328493665300173983084614696880653248396580090016995582561340882695970747712127189461703084052476073535935596582057789946393897473800342189351174147728366163936233657175704829822303271937181442772113617,753167678110395919546049025477156661272774514164988870278594686383100956913604116000645512248765925759106660039762079078845808718248584666025086594174834849144382310514556208210560986161915515686824912264653478559571218336240024707648506399760199600749798985334969286975886205345962324158328314078747732535559143286292602130483944487640714086765382724304434494194736707143758629505634036589922534497368353845700696385545294093530439847226611369942818093945051275366959422857331106219254036331572076983602220813343851161301680539251823473312948943231613940877585164643072124282624118846642079014271605373655802457715335728829091664389511357172730262483943707166280941521766431580566512872228268502815328484524707655593982000186476878415821551054889219280941540120256573851459567147797651607960400939527815050932456359131743539473726061153207728471261167262803506093089986209444105246850089740958593062648626978210743753551405767709000704500939515828922063106378748801547602874053216111370857084676366036047350138586676796526876868176292047450509279372961078020060572537918754983194035090001645452699684698519943608243034067766495105557535176612608051217321758105780735486881478722297349418663893689145475576225881952961626710953724161,10,9,5,3,2,78,0,"0xa0a73587730998d887fde691e9fceecbc2085dffaf4d6280612adae8f93267f709acb18924387323ef108592879b8b8f5260c03e4f04cf5a865aa1b970ad492d1b"
0x558491e2aC02E4495927fBad19a6458BAB922648,35,32,8293004084584241530835298805534452333914264252724682868714308038729967402875360610692622441508635011698332378582444570563362817826474905645796647075750662578382868438829189067309969324497844011693835472000103234885186491732657100914115158444848239636185954443147205583428143273843624362676210593880780337290232984843455283459972298947374395593123174232141286716424437010367086314197978128853697869947994889251911684601875264475352517435069164883827094307434825194251126842390620146377153135179885061981432748859794328684257228825102042348447246398868773369717566705720550861521527918828244419820185804160984379976294445739874884833686898727330406178197368685005422729791434458328834217861470034635716540505352099858112343975293377055258970224865975830222016954479330135973229020676282673337934397844109143009081679779308292892879585482958579545088963450939963814448414964691522921351753656162010421260461014466571294107236962231370900305725094370747547873187589475305873658245574496336745762755537773018609794096921523893768764380655703747093022638836110478329662708163546310600888600986557205586867362087093838147869935924971615904677706549110543387801510303241165299368381913280639617921536556457219055663986730154577384935213893,453117969338186531570915423380022733288900690779611320503288958926028238914244265092654284775905494424063016363786098655279953800930604307751725007146153605793957456209641070280609202522289492429411151269336713195267795196040758738031204998720081811756419755740793802350405182164606320432835290211594718150749383259826560890041376090898560769396175064939993936947768437027745740371244530836713300070256468366588959758999139555658235571758344836288895103735773843970380279220563308437731713483597945466935483798316490537533146666703148858379368182404478403349473231545287525648159843648758470961404467188349392653336061454639512495730256992252550837916921731921298802214193006476955035363828783677764600317794542005620319339146444362339388542823711395754228983412456618306351163506381338225283141716357466641034777554776350711801929317278012964523798042858805678810676180335329077755220122990427097342462154511593002856274000588642243209530259838602433409424105831063143573720794407507511012322874940766573804469764338039824686950840035512029930785901258176317750170534218752830883575738396499936341436301086413736623708477669388436105649245904517865647387559489953635213146007568528089598647223329487626579708988420137097210840138741,6,10,0,3,3,52,0,"0xb3e04e9ab096d324eff06947c99adf3bb6a690192c28a88ce281c14e8d316509010f49610f48d948191304e7cef1b3420ff13b31b1f290582980531c1ff600ad1b"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,39,716486037885925250731810617112032585618724610784874522325003376261030335746182393009378857824779493639670431242257655775975921125987070720534276729438585176759601930686696659548459945515832986270845834722549542133966294918007507220838167322359688514985917632663515297062287307820127399748705188444274427235804399916838285602009964662630057282629330879670876463786925206252267679479910364500195575746340524711732343322768642885318749894639790614776234090602125603405772732868609977165901890493414611969119848813746144113131707034250756030463143686993250568322136912184689001791708415650870130154965274760349263669539876605750047050063942108013882195179058485466613266314706003690314029490409890465892612952812782805339738580200121047981503022934778064291178208685921418602942707693770631928102278045003780711199030175329171657321543363949111174221402488705522333852620007138684471044863471967243041773072482621051714591292315162233106726674463378660364299594985799404200580374057894934068018181849220973739168795196056561414179369485858067444991089134350736472359115652046626664747146990084676904820221139301363260853062423713520375767348212295744753846037935731471735487536593893971423696844490842681655361202065719265355702429110915,268775743665480012269895539103261773125169463651655450528069926370131396120632518060564910037810072932813753269624369180364474029399234935756510309799841365886932396249756737402239736595862290377222450011664454157141703870753238464972661156761820735531341420209566197196274350267136051912671582403587083294206608427387186883643581033879457406262284457688081549195161338470753565167113386317235427813080570008590861378793868745320528918535513264872578689239798203550756191224972875622045382263549534698232856466802061983887483201909925408564956604792831402513712506342040270477278022706990112921142270762490779547725591588118140600113022039743861205515892407987233719167729507884706934986729974731581865269143863251589626828430331560347857393707458695356600075241979077030713019056112614618804787986216662908820521416797828823852734679976459890750204998248894281743884429324712568434615069788221650990406841674911788007330338155602235472238376400338850147910250995639679680935196921168766413014016088577447697606364880094970893011712811042647291157558738433060461615770384715871164668295678202837385782388501252505070365055274767203489397641114516274515152691495700967190232032768758910853856276786702038005851914817460923195314695620,3,10,0,2,1,98,0,"0xe6d6f3d06425bb680953f9cecf78b194f52e2f1d3276c5f6b0fa645bdc3f6dbb590670c808370cee40b006fe5744476ff3fc228a541ec1a79b6eda759a9578b21b"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,36,261861262484363811680596881259207575693030235573904138659507674559854393176143088795232858823282503010347182585417190538218057659791422842114587454954294949183195902719282814884503592108540184943138419353273067037354726670559966859917874237717810545743451086063348325922041880738132874029004659301597385773282019471335583354066591065116491821308503929096690600888617963762348623864207306972283758607673970369682409277732086693260436774157265931899891535298671280933676574506955507202715755371066220404269840448129121345166240719207995717044112399128940003505509571571138829957609404793150356784128521738820687186895426236098671738380895080366349636985181419831051580248476999790400261026412786447266230366245527880741879814017880147942447063543031174827288273425837113923710784536187156229446107034440439710033878012953069123339543755903113052786129583983536788577614975233589347435070493453397512045186447681361098814408929719151123223611303460501903015912449785773023616694043819442266956500893049448286967283302150128592135892173784118508522667723997936477060904063786238821370389477252768487087552481483474411362079009268114807953257428056256542841886386193922858100423145103398119393897313226043529639295019879035650018357373042,608458216843044845037207668728652495902345317711348552230665760358795042262905704816984544337861538475701871256286235677580381791767443834161521466589288152860106852829625207493004446269065834546714189655362079106110937880364566257525329704881058613580610150824082030771725402576566049363195637725152940534413453419456338239535298577828289719166118826010148859516324505991397154806065904906836209124640228616866100593883366598432001063446364752585915574407029684722847342972423595463640213665169802290231792651838999992146862434183678300711543030809337941897891697090462559299377637540863559244913142339186266885888251063711489346429627398317508434245704333190841379495233539277093801816602423543097128042075811331555416926225630138249887851055308048828025111953109908384205931186898985215407394798440578462237511690835717372704295878672175701997699737697693010754127398457450391645665359817400471908557381669218383553879126906452515443616316132147039298758823987935809921544335753455226596126417983978885922761272950297262076397984010341971504098108702985774294396362552150169611209950788267700019951205133786684329241276123934534624733171078724571192274574208991692486776170609939512021101192213238234317344655491361526050196660435,7,11,1,1,5,73,0,"0x20d586b940faa31ad82f441e75f58c7a4768f61e6386201cac3246f28436e298472744a5c06833a69d109e8dde0dcae228bcbb28e4d31ce9e931e291be54d7a61c"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,30,643290546386275517083111011313425592077149853036731626939305823261789136830296984637338350004897863428816695612408568762217469767871008327439460469103916805093196228577942445621231735578489281715136405274775479302714354586179215119203038540394012641469902562805757147119967544312700542400326708500233778693148340671331777086366015432530163863038576448018288418059882575647348448731683840387711549704180620436892417092718676672590139935468072678110119506913675186689406965890846506733308231813243413883630359085953837186169798522607470014883073045361613149600520335622636184063773612451805555137218550256063761555358603440396786426321835923160823457687743418498060460890946773137927271325604158752869985703718743551444408333181217802952913126418030877336826471768276773646659990596522205408323204754078491689762064414201072118614983827652093794688601891398568408506088372482620521542102814886885256515508270017966779111477209136935753028954362746742288655586650315206572704739958118991180099215798771829035283388965546231333405470651518095277407223036891122944281507370185815312787935434708318230298567497467316218688911719486659215155006298321389888443512951749184717307915243201750769172212351556921651814989441115988447484819834932,806169508939045107697245074420279044208400664536351423430058423370100101658235885174964753693818821471040228677454006222026432360712715236381881923648378679821057619089173492596237604710960395461056373262990925344168856950689889611807752760402222811583251419252790110018547434189461969583885721700640623953076617895667883890881633321110610598170357477168614887568142181616212079887403378341626236489293163808588552798191405467942141759352243832078736162575705914129857136992054912058483669189518663717223628597950917445955262664295071524018034444039409715093241601699779543978358882214621605595032615500139024861783538161439655542545606819916032449392462237280817985951048758070484947907676439467058833284114983487778919698464084982391235692885240113647135896851361833212721593088325576769976306701990222581677109354369948521110663849724114940010381671225365956268731855920809968751045763191362234029266305728367237900326592152271761783371448285142495103268174576076548892963333500815110485568100887671753327948137063859907983314318969499517773305864219705350171040812302602273836247666057189938433334045574452106131975100525250464488247842359539077871287115455588267812574356560810889443298213611670139357982563761750496825049603492,7,11,1,3,3,98,0,"0xdb8ed3853545c23adead40a1ef2f027a8b01ffc9653b90606eaa0f73440ca15842243b86c74cd22fb4f02510dc4120f32fe030029b5426d3099202265044b3931b"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,33,772535206142924757206179697738055170952905690680917457167005158303890407413011267260219259230775474476509058319591107040106888350686122541994266420880361887979692197866771342152267263188261699538837593953033093666528723675360558709918931878061348244943452458606969760103383651479138678467746389067761245809204574936812239578577573578250098744300110856464522064675374009098054611630537672096587120688863646004956634890451436918150277648307614881346075256281587925881822600560871803246117827089401516566366334434078904239507309875869213030817384304615693608487285759670254991463258969461060018925438898954783259217921890641116281259931808868024985172171530790638307143821631986090980893249690722780348510928086394661593773635818832409122146485892396408052427368708067427204482979457500859261970115858339480795440784287416692632532762255488346539465908513758638572517113490952986160617947808615154922604068100482812740633935589112731359283977055670138965842848660557144841151807495397201506527544500212289224745745302928128895021459685205876417953925451074883769464565679496541637438859791416441562323121337500627564795985151925583017895243728505702816634160201548346092788379476899362941600157983530585961747031460454781112386865194543,415165444289385829688089338182419712946765782595875383327377193361576489536094444693502412126921174271469453668671671553909375215234474652251061758793423480849760739588622803123617021507565913826001902055124688760858207654749805472537012436974242137772222210904700696530982026775579528199660847207043102580983837542250008002870373566465657593905301137331110311233225593177036466049109243749250714339272930325842837371664204152804988921532457956995096375515119111634691887250950556724078810187433257609396954557924377128243896859014155839374420483684541472578240433171652501399936765394023406597684224811051166016763461394067588704465310581492365613581739357857582720698302933562988893424444667956880564382203320764586061492934221411460412715322321096012892041384022907372638444085438316680510948203901249954281010528133768886791723337573759449249162728856648593755122650057116850755330270029528466107987123425294929023332079858096834094525006175722196394133985373552757671050677659155725105632092219062289744158397582125387802072762409016954570880535473464920907348642024936942665285417969837538656600496886266322581170945988489994646832986985760005854036935015338469803716728838549807822909089817673174489334693336893733653206433680,8,12,3,0,5,31,0,"0x798d86cf30321d430822fc5e5928beb27b0c5271fc5a6d50b71a8eb4e7233e3348914d5e315a4124e54ecec7f630d56b8c72b7c25973aeeb6445823bc8441ce41c"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,30,484987102952953251126875633857226405233801137114939380650373356236219175984947252966025917497200133404698445293652236239701470517417480582832371615052141284014802423010855322448617860297166390412026041683952078355251997837804575772073982856775995645766393967551551437123393150672709727958897685238507236430210634999384380908304773751558637651915216315802197727312957031042150955842146882849873279091065010217309011509340221603159998652870226156256401543025773381517816538325063968867828756324134359694107468738198367571845508745921199783615350695696339677566212993806021862250552723127224453504248138123428672198570839651136760238246632748443129787844498486865290526583669433040420348877524609945103771718189017320043303434520731989558765678301938072091257128517005991574589435302099664317174184145342233256913500398020650909224815535461694073749585373240634374582656702572489941917591537074513644406494705045047952247001414150384783547661574818616471025095839622359256509362766226281589554611050130781866251869217057386648852748932863353559570265627302839246126776470103699762999132002798838803108758174560940369215655713888968968026239403917566091166170275646296435284936540170618111686750082536830614561100839219074487982082254929,159851220403191763377549530703239026882822831502509427912008364030620544295428106761552584298203448808982847619753446653472421874232060008053742496019079268854456922942208622428648090920401951520588639021147497425019150147680542417051730304220124817543684218290044686734989665360070280350205657600101441825421386391795874249210948181278476030799379170535975054375319390030024726132118313070028866239514635135012226188549554417995221896523061254963735374846350345564312874496566866398138107344618114188927357705930157563732629768374847230453930321218632318980294393403022499636378637383732520587053808099052202382524201642250891821031088904083241250661497127385323202073079454616890432435382022083059344267377597528021103241571784206555085292025672527369393748644336021684457767302983154989220297129596400401645403208937208907060536343128203958742512521615108177994615146240194717570498526256193833696916178981890386954538608955773565879663645963011033617839804614291684332312563132054365299478368380240610834813594782674424385233203104207505425180416043113780671228500348602523452581781165294268807048568218351289931944773315682173472768252116216051748555402744905689054491458520427945248662803750202754355623497587401033663535434836,7,12,2,2,3,94,0,"0x4733ba7abc678365c84514dd8cb6b70854782d67c1fa544b44d6742fb04c7dd42f16259f4950a3d9b92d4e34f5c79d2b47e88df98fc0d6aad1b204c8e810b7541c"
0x558491e2aC02E4495927fBad19a6458BAB922648,35,30,707043691650116113364308267869131438183708738573148288328748930403452713901936697565811433141812733143923810058070777506399694268011694866375077338717475102860136893235843798431604079732619266498738922531050933120311803207687617513017601997915584104244244062659638279524140563860240981505850288513945686436494982062841706220791220587638838983451486738328851003821771659526185149404043370448517160962570533208117434887878016391366888809435684475526639282544557983239584606310641192413409446298891243934261092340795340673421350629313554783414956716552407726175193328632125052482593354021066673727635362682453210537008689080833939623901678066187971653262055094985602976852270044176055811974904453908653803740795004653833271769976954317407120550580617339701173258028936868891147846071850742747401954513259887348844872151497627216655400514895340734817420004651122717277868951423424114414356574980669988570416467576873269345325186554846411794633734044574476600223672216895002134352129043571717381941212459544362267985457871648501223188799127618456753387520058914244538652674691785805917817303631700140087624252613648853729608096134936602847535772249345918456448948786400969398969224226278371616268832448551927598059596913754906278878989679,574739578300346154920670077456951642026331405647858039501155718863870854809632002203646409899702674438899503929952692549391098317195576752515013479091306390701915581805314273114937695398337747943036901389864006406932485196456833011980283332818645392162334034739295915575356886283331975482068951275155785970637295253244751506901814601723135423648463621176924551525682498235977162775254298104094500758182670211384403918769060269704504513866035507599720051096777146413306892978890592429985836899833598275859531084053763152471426583740835637166729366223131362371218710457063079998434996766809888279244504233137178987192944404576827937586505517078128922480194039862934690113357556404101220986814101227149273437313112639656659420950371990705769238497087865795622381343529316229571229982027750520377374659717181180264973895764091796717773195301374596899009791730082540789004818832069302150817615594039812975251893291814609969537712720190275044805798485427972335371007800978999057266672116329224924331214950648464296143161700725348919944519753862068990471877988622357931607142980667109767493308336220844333487013975947439733454446036479277533588595448368610660886714562020029382270453170585549139185548932591582221751596755074620246067636214,8,13,4,4,0,57,0,"0xb7cf5dd4072535df6592594836a07f8465deaec71d84244bc98d1523fa49e2c20007ed5d8a00cf4f9a6bffd98b4f16c5b3b3eb3187f147aafe53dcc3fbd7ebb41b"
0x558491e2aC02E4495927fBad19a6458BAB922648,35,36,120936444672493031880854998093011361381292306172997202547548531276687343836743680547224157477419419046880427810131347980497435859635222495250889836160923611003437650789707512150110375661807554509803286292657633377086174629011940737861056137189381218050831050058924239800917113707761847058593563317090994460657540002959504815950446806334488134741388389570832629411607445390275412490949844206819296657485981240494287071686992506914685482634064863443689367874602715416438457864538396465343295411646769040788737224751557368970400508305365424973781252045683875027361321249002830844352267033798413538052822077653428263257692092132163027213813899238503747000954552379740403881751678674426024814607108016103154814848094377736303071784959753318770216577341435911177179618171044645004706927998622066233223422132372239987359964414203415404176415746436176789777090802904268642169535549695646680169165539623691199720013439182918938713660337280570318501289253675955590613141212367200663892889129302025964216094415645068548954234461336160535602769694997140479049186124481062060853903478568912856187762610674037884001298037087718262615888876113438628369248197488061931084541350333764950896518955607274733635600849032123435797533946275103829095957500,67295271795611628851492738082706849745038282095817810226880101314644722620397310376409773641299350308273751820713448348805888362446778820255433974018176328302856261874387409675787077844942338301354492997229154233068023944317590305803125810033610894772866207276793723437109809643325326057764197167112035077473756393868526680749915104861326403016914520047919135571286024714978265893870076797393400421085262578232358844099715223197581832999392185474963952363074761057376840414742299002576900493261941280602441848630996589350505671903701623521988695954912437978108698436970498871174116942589130061281202422815798629683197372733441447241439809518360230376987333499364295916051664580315536075206107584085063219418458049813269673581138022035821216969520458870056792638393263192568568383432741754964083692945194901305421997540215670155611867017832378628435356892687763201011207546158546464860960389480755599134454802126401425087519279538879843425150355683923769790343068688756268964578613767948579583789494985686694730399421002513271385970361443413532307059113218436102149213198467028923652846981941651388465839003966198543555724686873862636734963892473660378802535520134405695667601755211618526508721013191401817316731161678284795684031112,12,13,5,3,4,100,0,"0x58d0bed6687342671bedac0207709b15e083ceab4bfcfde296ab934aa0b659073c0e8b0f5e846a4237459772cc54383287e5ccb386bb502e71a0811ea6ccd6f41c"
0x558491e2aC02E4495927fBad19a6458BAB922648,36,35,46735443680354017206516486400042877903817855644905284616883443365274065203622331314775551834299026849943783371369493458750921661636128285292778163918657992976355827744924684241512147718250693645097813029742876877982520591445521589049547101515953765274458084971728908249737191111477675687686261499137909947899214204479639935528598416404477675538969263765231891953965818854835068682209763501035605834985816346356743225947150972646207031564624859394071077459603244779463300779068572964708522607143919012508940239727655033773291772243814908686699195864278959020717804062055337357384892696487477030944787066876313784558024405046556745671955141705989566994446938327510928097984170798099580123248394898267778375571899104430812649478705947909075027539181422626014962912711050153646738770084200944129189491462469820705146037490401082405233758534317646357329006254554101199095767522309473117307828447141972588534425238367880169896167662507107275798646227741370152916446710439431226398781824194218455389463770208893804110511521669144999722634907766784499291486469349468090079573827421053758287758568924426607106488665908716102078216313762120892492312040326879989055286751570998279698193311776431680051266056489428150174066483632406293282766555,255754245074467793448755406550893972407517386826274375153137372148570313914442771414808867041243118074481192737505790895005809585140341976498527138685926487599331857972218509782618918063342789645902001179167462271519328018886461805927817684485483608320180945568450753590389932905951965231583717455282781897667155089096201294706263904841692138016197340134986858973087618722917931725791417430029320785345193470112193458894954678019716339817363616313364025435983515385651815555623178786151127533064883411942148497701519694052959090376476262363799068653193331392124714212497271093792570954257774594721182417471016387457852207194906402685249643573484723183579916073564085370640093910987115972794664253109199201813528343910747222644503235348043692101803856632842242177282133479034020977885125931773105943592444246886991111368390909597529365512866319622020085386244446110152908949332079732024369561097872569365785252968851876885122086725827042151993644894678621108044961344532740727390786396024666599385619598301991227333851265590524341513012857361542707687932841575971987138845254530496804927953744846857974516839100927547374304964641894226031367212839678435501150728916356345566566208876526446785707068206849773472075417861207201770853371,9,14,3,4,2,56,0,"0xe17679ff921f14d850bf91514072c837c4d4956a221c24c594f19517a8620e8153c29e1f707f77c617fe862ac7024c0c674f87a369f0dadf6aaa9ed53674fc871c"
0x558491e2aC02E4495927fBad19a6458BAB922648,37,31,697891361534817928772287549966833580331850129613811481067031043007828634683522652904294718514852812725459850359368117594721614478003015342964601081464954195766585792267462588326980594676390842270758087786167666920370883121271540953929285790460974693318950002303580052630305161681288051851437804569676991792879283295370887572945111867830569410496780809842154652808538273019066978651168263661756658170019297804257346903984677787744865091210500552507408245967733809039304914493058891312436211837595582148371554375516453853734862365460071835813491012629591824573976751369681923260580709425636603726485338845128669057741389080867881919654376320295917900785238120042742375555966113541878676430585788756620758347470962177039708762425271392356339175864789374578750934732712757668781438987200033955590649818577427962263856766540649837621020272048234913620432355982031634747575914755331779761520522903625552549857046906838163928046597206700077160182514972489286274508406349221693873394136185565218703409280511647852612975573316562484790991791662745815925206311536746860488309555028973341293538165144836052449600752520957476471961452683144229760668616299931110289184125948618465529458873907635255985145928194578894171225085254433339177070464602,382196940274091430649794986094841954967973771319958042483174646498326481559623756420845347945738006801316478661802578341240860159586842802046619446477250792686432676797495345237682035862038302298800119251254967121285415804788647808499637629333169076090319209249621423371632762201607405565353046389061505319816898467593768331761158089600259638349070680973841165751232487354286393555277851792957132915833594560418064457454538005575940903735866557229803564132987601064130952841226410332546261017933986627493422663634424985999928389030358507042861060767332045741782158387425062475630610863764055787161199874463129512443132125596495748065026471360895769293681821835440730182424507479813226616324735597224365645321357222632798776962672688852109449853323129659586945201833498885488740333437223193276317408046218421301946633874137465527895764631175467103792935297688188700820103400565074725379771876256601591662449236899745672403157707610662830883242188659891975566163496126597259817436669125859563123257197435164480444379719035668601809606414030241587609659402134089011476201186911296095294720116271160120813236461765895029420899656896622184861593429177673956793894047400379542035581615583771755344036141441999753055641346972262952806985312,5,14,2,0,3,84,0,"0x9374b4ebc5a02185d0981f16db65a5fa764f105e60caca4779857f98f336af442c3ee98c6257994e0e2d8249c343a66e6d8ef993c73f4f68f8422961502716521b"
